0000000040	0-9		00000165		4814000
0000000040	0-9		00000184		6456000
0000000040	18-24		00000001		8209000
0000000040	18-24		00000116		2543000
0000000040	18-24		00000134		159000
0000000040	18-24		00000148		1804000
0000000040	18-24		00000165		1110000
0000000040	18-24		00000184		5024000
0000000040	9-18		00000001		1598000
0000000040	9-18		00000116		5065000
0000000040	9-18		00000134		7985000
0000000040	9-18		00000148		5037000
0000000040	9-18		00000165		2162000
0000000040	9-18		00000184		8899000
0000000041	0-9		00000013		11505000
0000000041	0-9		00000027		5377000
0000000041	0-9		00000044		7390000
0000000041	0-9		00000064		5468000
0000000041	18-24		00000013		3461000
0000000041	18-24		00000027		5661000
0000000041	18-24		00000044		7197000
0000000041	18-24		00000064		4823000
0000000041	9-18		00000013		7921000
0000000041	9-18		00000027		10150000
0000000041	9-18		00000044		3871000
0000000041	9-18		00000064		10134000
0000000042	0-9		00000160		8689000
0000000042	0-9		00000162		12522000
0000000042	0-9		00000170		9733000
0000000042	18-24		00000160		6771000
0000000042	18-24		00000162		6698000
0000000042	18-24		00000170		7435000
0000000042	9-18		00000160		11006000
0000000042	9-18		00000162		6587000
0000000042	9-18		00000170		14015000
0000000043	0-9		00000001		1841000
0000000043	0-9		00000019		4716000
0000000043	0-9		00000066		9280000
0000000043	0-9		00000069		1295000
0000000043	0-9		00000109		2338000
0000000043	0-9		00000115		421000
0000000043	0-9		00000126		1646000
0000000043	0-9		00000137		1707000
0000000043	0-9		00000160		4723000
0000000043	0-9		00000173		1693000
0000000043	0-9		00000174		2000000
0000000043	18-24		00000001		565000
0000000043	18-24		00000019		1148000
0000000043	18-24		00000066		1088000
0000000043	18-24		00000069		158000
0000000043	18-24		00000109		1611000
0000000043	18-24		00000115		5429000
0000000043	18-24		00000160		2283000
0000000043	18-24		00000174		2605000
0000000043	18-24		00000176		2071000
0000000043	9-18		00000001		563000
0000000043	9-18		00000019		4319000
0000000043	9-18		00000066		2587000
0000000043	9-18		00000069		2208000
0000000043	9-18		00000109		896000
0000000043	9-18		00000115		6233000
0000000043	9-18		00000126		556000
0000000043	9-18		00000137		3729000
0000000043	9-18		00000160		4948000
0000000043	9-18		00000173		2124000
0000000043	9-18		00000174		1508000
0000000043	9-18		00000176		2073000
0000000044	0-9		00000034		7481000
0000000044	0-9		00000044		11145000
0000000044	0-9		00000052		3148000
0000000044	0-9		00000134		10144000
0000000044	18-24		00000034		6284000
0000000044	18-24		00000044		2316000
0000000044	18-24		00000052		5474000
0000000044	18-24		00000134		6592000
0000000044	9-18		00000034		5743000
0000000044	9-18		00000044		8559000
0000000044	9-18		00000052		8002000
0000000044	9-18		00000134		9513000
0000000045	0-9		00000035		1889000
0000000045	0-9		00000073		6026000
0000000045	0-9		00000082		1528000
0000000045	0-9		00000099		5981000
0000000045	0-9		00000119		4376000
0000000045	0-9		00000131		2189000
0000000045	0-9		00000141		5520000
0000000045	18-24		00000035		430000
0000000045	18-24		00000047		1674000
0000000045	18-24		00000073		5587000
0000000045	18-24		00000082		974000
0000000045	18-24		00000119		4110000
0000000045	18-24		00000169		1743000
0000000045	18-24		00000175		3746000
0000000045	18-24		00000186		1776000
0000000045	9-18		00000023		4108000
0000000045	9-18		00000035		7665000
0000000045	9-18		00000047		579000
0000000045	9-18		00000073		896000
0000000045	9-18		00000082		3529000
0000000045	9-18		00000099		3770000
0000000045	9-18		00000119		1361000
0000000045	9-18		00000141		6037000
0000000045	9-18		00000169		2844000
0000000045	9-18		00000186		871000
0000000046	0-9		00000000		1497000
0000000046	0-9		00000010		2014000
0000000046	0-9		00000017		2233000
0000000046	0-9		00000018		5620000
0000000046	0-9		00000021		602000
0000000046	0-9		00000057		2367000
0000000046	0-9		00000063		1823000
0000000046	0-9		00000069		2127000
0000000046	0-9		00000081		2837000
0000000046	0-9		00000093		1062000
0000000046	0-9		00000101		1359000
0000000046	0-9		00000102		1008000
0000000046	0-9		00000118		828000
0000000046	0-9		00000134		313000
0000000046	0-9		00000145		1826000
0000000046	0-9		00000164		939000
0000000046	0-9		00000189		183000
0000000046	0-9		00000191		3095000
0000000046	18-24		00000000		62000
0000000046	18-24		00000021		703000
0000000046	18-24		00000057		1525000
0000000046	18-24		00000063		1702000
0000000046	18-24		00000069		25000
0000000046	18-24		00000081		4893000
0000000046	18-24		00000093		1486000
0000000046	18-24		00000102		4905000
0000000046	18-24		00000118		2905000
0000000046	18-24		00000134		84000
0000000046	18-24		00000145		300000
0000000046	18-24		00000164		1530000
0000000046	18-24		00000189		146000
0000000046	18-24		00000191		841000
0000000046	9-18		00000000		1224000
0000000046	9-18		00000010		347000
0000000046	9-18		00000017		1449000
0000000046	9-18		00000018		2309000
0000000046	9-18		00000021		108000
0000000046	9-18		00000057		555000
0000000046	9-18		00000063		775000
0000000046	9-18		00000069		1392000
0000000046	9-18		00000081		8957000
0000000046	9-18		00000093		904000
0000000046	9-18		00000101		2489000
0000000046	9-18		00000118		2151000
0000000046	9-18		00000134		3445000
0000000046	9-18		00000145		2554000
0000000046	9-18		00000164		728000
0000000046	9-18		00000189		2038000
0000000046	9-18		00000191		479000
0000000047	0-9		00000029		2049000
0000000047	0-9		00000096		15920000
0000000047	0-9		00000157		298000
0000000047	18-24		00000189		5854000
0000000047	18-24		00000192		941000
0000000047	9-18		00000029		1951000
0000000047	9-18		00000158		16609000
0000000047	9-18		00000192		13377000
0000000048	0-9		00000010		2978000
0000000048	0-9		00000043		4635000
0000000048	0-9		00000063		4880000
0000000048	0-9		00000071		931000
0000000048	0-9		00000090		3516000
0000000048	0-9		00000149		2659000
0000000048	0-9		00000164		12338000
0000000048	18-24		00000010		3530000
0000000048	18-24		00000043		1356000
0000000048	18-24		00000071		5022000
0000000048	18-24		00000090		1625000
0000000048	18-24		00000164		5490000
0000000048	9-18		00000010		12428000
0000000048	9-18		00000043		3953000
0000000048	9-18		00000063		5534000
0000000048	9-18		00000071		2230000
0000000048	9-18		00000090		173000
0000000048	9-18		00000149		2827000
0000000048	9-18		00000164		2825000
0000000049	0-9		00000016		2308000
0000000049	0-9		00000059		3256000
0000000049	0-9		00000111		12974000
0000000049	0-9		00000124		4100000
0000000049	0-9		00000133		4755000
0000000049	18-24		00000016		2317000
0000000049	18-24		00000059		5497000
0000000049	18-24		00000102		1148000
0000000049	18-24		00000103		4385000
0000000049	18-24		00000124		971000
0000000049	18-24		00000133		1945000
0000000049	18-24		00000143		3414000
0000000049	9-18		00000102		5789000
0000000049	9-18		00000103		2676000
0000000049	9-18		00000111		2887000
0000000049	9-18		00000124		10949000
0000000049	9-18		00000133		5478000
0000000049	9-18		00000143		260000
0000000050	0-9		00000004		4110000
0000000050	0-9		00000048		2887000
0000000050	0-9		00000155		7930000
0000000050	0-9		00000186		9254000
0000000050	0-9		00000190		8005000
0000000050	18-24		00000004		7254000
0000000050	18-24		00000048		3146000
0000000050	18-24		00000155		4528000
0000000050	18-24		00000186		286000
0000000050	18-24		00000190		5796000
0000000050	9-18		00000004		8114000
0000000050	9-18		00000048		4526000
0000000050	9-18		00000155		4045000
0000000050	9-18		00000186		10780000
0000000050	9-18		00000190		4355000
0000000051	0-9		00000005		4410000
0000000051	0-9		00000095		6842000
0000000051	0-9		00000136		9176000
0000000051	0-9		00000146		10576000
0000000051	18-24		00000005		3635000
0000000051	18-24		00000095		3970000
0000000051	18-24		00000136		8707000
0000000051	18-24		00000146		4364000
0000000051	9-18		00000005		5400000
0000000051	9-18		00000095		9044000
0000000051	9-18		00000136		8802000
0000000051	9-18		00000146		8337000
0000000052	0-9		00000012		8593000
0000000052	0-9		00000022		10871000
0000000052	0-9		00000036		2844000
0000000052	0-9		00000062		1902000
0000000052	0-9		00000137		3080000
0000000052	0-9		00000148		4871000
0000000052	18-24		00000012		2639000
0000000052	18-24		00000022		2109000
0000000052	18-24		00000036		2090000
0000000052	18-24		00000062		4455000
0000000052	18-24		00000137		4555000
0000000052	18-24		00000148		5434000
0000000052	9-18		00000012		5010000
0000000052	9-18		00000022		4652000
0000000052	9-18		00000036		6279000
0000000052	9-18		00000062		5015000
0000000052	9-18		00000137		3575000
0000000052	9-18		00000148		7367000
0000000053	0-9		00000009		2923000
0000000053	0-9		00000021		634000
0000000053	0-9		00000023		534000
0000000053	0-9		00000040		3145000
0000000053	0-9		00000047		983000
0000000053	0-9		00000055		4673000
0000000053	0-9		00000059		1975000
0000000053	0-9		00000069		170000
0000000053	0-9		00000073		3107000
0000000053	0-9		00000093		914000
0000000053	0-9		00000108		669000
0000000053	0-9		00000119		15000
0000000053	0-9		00000129		843000
0000000053	0-9		00000133		3107000
0000000053	0-9		00000140		572000
0000000053	0-9		00000144		1390000
0000000053	0-9		00000179		2542000
0000000053	0-9		00000187		622000
